wt,image_id,time,style,gender,survey_id
W,01956,50,feminine,W,203461
W,04769,90,kitsch,W,119425
W,18030,90,kitsch,W,130164
W,01205,70,hippie,W,125161
W,13511,50,feminine,W,216457
W,02713,70,hippie,M,186623
W,06533,60,mods,M,114629
W,08845,10,sportivecasual,W,098570
W,18857,50,classic,W,129420
W,14903,10,athleisure,W,112008
W,15219,50,ivy,M,149826
W,17902,70,hippie,M,040249
W,13238,80,powersuit,W,114972
W,04217,60,mods,M,009468
W,13650,90,hiphop,W,090995
W,05502,00,ecology,W,063224
W,17123,19,normcore,M,034532
W,06686,70,hippie,M,133830
W,10092,60,mods,M,213823
W,51060,50,ivy,M,045530
W,06617,90,hiphop,M,125580
W,14283,70,punk,W,097844
W,00838,60,mods,M,006560
W,01606,10,sportivecasual,M,022047
W,04526,00,metrosexual,M,133833
W,10880,60,minimal,W,003745
W,24038,60,mods,M,164885
W,00580,60,minimal,W,125477
W,15579,70,hippie,M,155515
W,36601,19,normcore,W,152875
W,06806,90,hiphop,M,230266
W,08467,80,bodyconscious,W,135471
W,17576,60,mods,M,037235
W,52231,50,ivy,M,061652
W,05226,10,sportivecasual,W,134715
W,11804,00,oriental,W,152723
W,30112,50,ivy,M,089566
W,05226,10,sportivecasual,W,053581
W,10098,50,ivy,M,146670
W,03007,70,hippie,M,078807
W,29593,90,hiphop,M,148324
W,07839,70,hippie,W,035843
W,25766,00,metrosexual,M,091618
W,02715,70,hippie,M,143650
W,15130,90,hiphop,M,144777
W,10092,60,mods,M,059775
T,07452,50,classic,W,113764
W,15241,60,mods,M,021892
W,18708,19,genderless,W,120380
W,28066,80,bodyconscious,W,159317
W,12327,80,bold,M,085864
W,05353,80,bodyconscious,W,042653
W,29186,10,sportivecasual,M,059443
W,46459,80,powersuit,W,140119
W,25039,90,hiphop,M,039489
W,25790,90,hiphop,M,075072
W,28554,10,sportivecasual,M,181537
W,24746,60,mods,M,055005
W,24039,00,metrosexual,M,093300
W,28739,19,normcore,M,149511
W,13137,60,minimal,W,127479
W,34808,10,sportivecasual,W,158761
W,01084,10,sportivecasual,W,101742
W,11016,00,metrosexual,M,117440
W,17185,50,ivy,M,014511
W,02673,60,mods,M,206587
W,15182,10,sportivecasual,M,032612
W,11078,00,metrosexual,M,094219
W,24579,50,ivy,M,154493
W,17926,19,normcore,M,125599
W,15794,90,hiphop,M,041321
W,17214,70,hippie,M,176880
W,07286,70,hippie,M,107763
W,07810,70,hippie,W,171923
W,06259,50,ivy,M,175591
W,16541,50,ivy,M,104965
W,04901,50,feminine,W,204139
W,02814,19,normcore,M,060379
W,46697,60,minimal,W,171947
W,17384,50,ivy,M,143715
W,02343,60,space,W,129193
W,01275,10,athleisure,W,126184
W,14216,10,sportivecasual,W,171223
W,02301,50,feminine,W,123328
W,10151,50,feminine,W,225242
W,04287,80,bold,M,148339
W,06437,90,grunge,W,124289
W,40003,10,sportivecasual,W,161658
W,05019,90,kitsch,W,130104
W,27175,10,sportivecasual,M,149476
W,05211,60,popart,W,132395
W,24515,70,hippie,M,044095
W,12026,70,disco,W,158310
W,24637,80,bold,M,075079
W,29059,70,hippie,M,146672
W,03201,50,feminine,W,104715
W,24537,70,hippie,M,235703
W,15579,70,hippie,M,088521
W,40003,10,sportivecasual,W,229657
W,03890,80,bodyconscious,W,129824
W,06213,90,hiphop,M,055653
W,01955,80,bodyconscious,W,127522
W,03472,00,ecology,W,103557
W,10880,60,minimal,W,005947
W,16233,80,bold,M,094242
W,17009,19,normcore,M,137688
W,45147,00,ecology,W,099783
W,10055,19,normcore,W,135562
W,11635,19,lounge,W,123294
W,19390,70,punk,W,212568
W,06781,70,hippie,M,126803
W,51973,70,hippie,M,001402
W,17168,60,mods,M,047090
W,17221,70,hippie,M,075369
W,13329,50,feminine,W,146261
W,13036,80,powersuit,W,098371
W,24347,00,metrosexual,M,037056
W,17343,19,normcore,M,015336
W,09896,00,ecology,W,134722
W,07584,00,cityglam,W,072388
W,16150,50,ivy,M,020866
W,04639,60,mods,M,075368
W,16063,80,bold,M,174246
W,06097,10,athleisure,W,114200
W,07184,10,sportivecasual,M,049412
W,11353,00,oriental,W,078597
W,02931,00,metrosexual,M,122196
W,19318,19,genderless,W,076305
W,24155,60,mods,M,175046
W,12481,00,metrosexual,M,234018
W,36967,10,sportivecasual,M,142788
W,08346,10,athleisure,W,025736
W,15960,50,ivy,M,105140
W,04739,00,metrosexual,M,121699
W,03457,60,minimal,W,129559
W,06920,00,metrosexual,M,233686
W,00400,60,minimal,W,195099
W,04677,50,ivy,M,125551
W,16367,90,hiphop,M,040759
W,18618,80,powersuit,W,011110
W,19705,70,hippie,W,029875
W,32407,60,mods,M,030703
W,25694,50,ivy,M,009500
W,06435,10,sportivecasual,W,101875
W,27903,50,ivy,M,155222
W,10075,50,ivy,M,117347
W,04854,50,feminine,W,079780
W,16150,50,ivy,M,086170
W,14824,50,feminine,W,031115
W,06511,50,ivy,M,109214
W,16029,80,bold,M,060309
W,07569,00,cityglam,W,130793
W,02487,10,athleisure,W,128115
W,11818,50,feminine,W,125151
W,10122,60,mods,M,140436
W,31434,19,normcore,M,144172
W,47122,80,powersuit,W,002181
W,16698,00,metrosexual,M,202610
W,15207,60,mods,M,027402
W,32426,70,hippie,M,144683
W,04928,50,feminine,W,006767
W,29788,10,sportivecasual,W,151032
W,24101,50,ivy,M,188992
W,46562,80,powersuit,W,030058
W,12291,80,bold,M,101922
W,01321,10,athleisure,W,131589
W,00105,00,metrosexual,M,122692
W,16319,10,sportivecasual,M,121685
W,00681,70,punk,W,023693
W,13458,80,bold,M,134687
W,01794,00,metrosexual,M,103974
W,32083,50,ivy,M,153485
W,14420,10,athleisure,W,037442
W,16092,80,bold,M,177495
W,19834,80,powersuit,W,138255
W,05469,10,athleisure,W,099967
W,17060,10,sportivecasual,M,146317
W,32383,00,metrosexual,M,215255
W,11913,50,feminine,W,120365
W,13518,80,powersuit,W,022885
W,03570,10,athleisure,W,013954
W,04620,19,normcore,M,138069
W,15461,70,hippie,M,151070
W,19158,90,kitsch,W,048041
W,05893,90,hiphop,M,053345
W,15402,70,hippie,M,068325
W,42868,10,sportivecasual,W,152849
W,29383,10,sportivecasual,M,153157
W,02728,60,mods,M,101903
W,36616,60,minimal,W,012108
W,02724,00,metrosexual,M,128576
W,11014,80,bold,M,001020
W,04010,50,feminine,W,086547
W,05030,10,sportivecasual,W,126332
W,18858,50,classic,W,132402
W,26053,10,sportivecasual,M,145834
W,19537,60,popart,W,006760
W,11266,60,popart,W,004114
W,15400,60,mods,M,100552
W,06784,90,hiphop,M,229928
W,04487,10,athleisure,W,122522
W,15186,50,ivy,M,085803
W,19690,70,hippie,W,076641
W,12033,00,cityglam,W,013459
W,25712,90,hiphop,M,055637
W,01837,10,sportivecasual,M,045477
W,10056,60,mods,M,047099
W,04137,60,minimal,W,203933
W,02244,60,space,W,128077
W,04604,00,metrosexual,M,001055
W,15576,70,hippie,M,060227
W,25045,70,hippie,M,153170
W,12120,80,bold,M,120859
W,24155,60,mods,M,048393
W,36096,90,kitsch,W,154055
W,16857,90,hiphop,M,031942
W,30406,60,mods,M,162108
W,24492,70,hippie,M,111324
W,15823,90,hiphop,M,126680
W,22943,10,athleisure,W,156974
W,05597,70,punk,W,003276
W,08767,60,minimal,W,128705
W,30671,70,hippie,W,045931
W,11341,19,normcore,W,127584
W,04675,90,hiphop,M,138198
W,10478,80,powersuit,W,026294
W,04743,19,normcore,M,104664
W,15390,60,mods,M,084090
W,02274,10,sportivecasual,W,008545
W,01713,70,hippie,M,045689
W,26525,60,minimal,W,095176
W,26178,19,normcore,M,147827
W,04238,50,ivy,M,121802
W,16769,60,mods,M,121637
W,06696,70,hippie,M,113833
W,05202,10,sportivecasual,W,067013
W,24579,50,ivy,M,045538
W,03287,60,mods,M,046615
W,07695,80,bodyconscious,W,130815
W,00613,60,minimal,W,121432
W,07093,50,ivy,M,138045
W,15236,60,mods,M,126661
W,15572,80,bold,M,001061
W,11932,50,feminine,W,103910
W,06870,19,normcore,M,145422
W,00079,60,mods,M,054375
W,13734,50,feminine,W,119721
W,00580,60,minimal,W,205538
W,06926,90,hiphop,M,102084
W,00729,10,sportivecasual,W,084145
W,27463,70,hippie,M,120709
W,18675,50,feminine,W,029217
W,10510,60,space,W,108712
W,19273,00,ecology,W,135110
W,15219,50,ivy,M,117894
W,12030,80,powersuit,W,042974
W,32203,60,minimal,W,100727
W,33121,19,normcore,M,148344
W,24243,70,hippie,M,024897
W,29108,90,kitsch,W,155634
W,07894,00,cityglam,W,124982
W,06920,00,metrosexual,M,090750
W,00036,50,ivy,M,000449
W,08589,80,bodyconscious,W,004418
W,12956,80,powersuit,W,084117
W,24217,70,hippie,M,073291
W,11792,00,oriental,W,086619
W,29990,90,hiphop,M,154505
W,15572,80,bold,M,091608
W,27930,80,powersuit,W,118250
W,15401,80,bold,M,121689
W,15647,70,hippie,M,118422
W,10122,60,mods,M,047922
W,10079,60,mods,M,114420
W,07445,80,bodyconscious,W,004843
W,07870,00,cityglam,W,006755
W,24382,90,hiphop,M,142969
W,12517,70,hippie,M,022449
W,02391,50,feminine,W,055295
W,10791,19,normcore,M,138374
W,09832,10,sportivecasual,M,139634
W,16297,80,bold,M,146714
W,04287,80,bold,M,145823
W,10429,60,minimal,W,016923
W,05603,10,athleisure,W,119727
W,33184,00,metrosexual,M,012655
W,05751,10,sportivecasual,W,110938
W,24995,10,sportivecasual,M,144921
W,07811,80,powersuit,W,125495
W,53650,80,bodyconscious,W,203151
T,02820,10,sportivecasual,W,200898
W,18122,70,disco,W,064658
W,04877,00,oriental,W,012497
W,09132,60,mods,M,090688
W,12247,80,bold,M,123223
W,24037,60,mods,M,115087
W,17706,70,hippie,M,087579
W,15077,19,normcore,W,054349
W,30932,70,disco,W,203017
W,15647,70,hippie,M,117963
W,27854,50,ivy,M,138211
W,08480,19,normcore,W,119679
W,02230,60,space,W,134315
W,17320,70,hippie,M,111557
W,15877,80,bold,M,094050
W,11116,00,metrosexual,M,047103
W,13186,80,powersuit,W,041271
W,03007,70,hippie,M,003418
W,24914,70,hippie,M,151920
W,28237,90,hiphop,M,176757
W,42363,10,sportivecasual,W,041723
W,12408,90,hiphop,M,135876
W,47959,19,lounge,W,151034
W,26175,50,ivy,M,147903
W,18464,50,classic,W,080913
W,25734,10,sportivecasual,M,145321
W,05211,60,popart,W,131232
W,17097,70,hippie,W,134348
W,18171,50,feminine,W,000257
W,05172,70,hippie,W,218234
W,13841,60,minimal,W,098827
W,26631,80,bold,M,217782
W,16627,19,normcore,M,030709
W,19114,90,lingerie,W,173859
W,09893,19,lounge,W,066390
W,06570,70,hippie,M,148230
W,10814,50,ivy,M,034825
W,27819,70,hippie,M,226562
W,12557,00,metrosexual,M,142887
W,28646,90,hiphop,M,234041
W,24111,70,hippie,M,101680
W,15861,60,mods,M,047057
W,25766,00,metrosexual,M,101675
W,17583,80,bold,M,031775
W,19301,50,feminine,W,126501
W,08175,70,hippie,W,096874
W,00105,00,metrosexual,M,045901
W,06558,60,mods,M,087653
W,11256,80,bodyconscious,W,103638
W,17688,19,normcore,M,123269
W,30485,70,hippie,M,147713
W,15630,50,ivy,M,117878
W,09626,10,athleisure,W,127235
W,18109,70,hippie,W,128178
W,01566,60,mods,M,151911
W,15276,00,metrosexual,M,212228
W,09281,70,hippie,M,027751
W,14035,50,feminine,W,042211
W,31990,80,bold,M,022283
W,42314,70,hippie,W,152845
W,11386,60,popart,W,110712
W,26874,70,hippie,M,169222
W,00445,90,lingerie,W,120753
W,14711,50,feminine,W,124677
W,10814,50,ivy,M,000190
W,16774,00,metrosexual,M,027240
W,16589,00,metrosexual,M,088113
W,25715,10,sportivecasual,M,160880
W,13983,90,kitsch,W,127118
W,14828,50,classic,W,160716
W,13726,80,powersuit,W,089006
W,17747,80,bold,M,094233
W,20251,19,normcore,W,235667
W,04457,90,hiphop,M,135031
W,12119,80,bold,M,140680
W,16203,90,hiphop,M,138671
W,10066,50,ivy,M,101661
W,46528,70,hippie,W,171915
W,01367,50,classic,W,135930
W,25272,90,hiphop,M,067630
W,08482,80,bodyconscious,W,002420
W,24544,00,metrosexual,M,053271
W,47169,70,hippie,W,112112
W,06636,50,ivy,M,138342
W,13104,50,classic,W,158739
W,40976,00,metrosexual,M,026160
W,03580,60,minimal,W,012443
W,04683,10,sportivecasual,M,120862
W,07141,10,sportivecasual,M,047120
W,05786,10,sportivecasual,W,123649
W,25686,90,hiphop,M,025951
W,01899,10,sportivecasual,W,116579
W,05757,70,military,W,129276
W,42376,90,grunge,W,008936
W,16658,00,metrosexual,M,075945
W,11538,90,kitsch,W,065408
W,07226,90,hiphop,M,026093
W,18894,50,feminine,W,118597
W,12228,80,bold,M,088538
W,06511,50,ivy,M,031772
W,24087,50,ivy,M,148775
W,13086,80,powersuit,W,101763
W,08713,00,cityglam,W,127582
W,03849,10,athleisure,W,138282
W,18670,00,ecology,W,127615
W,24413,70,hippie,M,170887
W,05664,10,athleisure,W,114967
W,17098,19,normcore,M,174234
W,12247,80,bold,M,116593
W,31860,80,bold,M,144951
W,27630,90,hiphop,M,216682
W,11253,80,bodyconscious,W,110952
W,25202,90,hiphop,M,013349
W,24275,00,metrosexual,M,012688
W,05883,50,ivy,M,120632
W,19312,00,oriental,W,087057
W,12984,00,ecology,W,127922
W,08584,50,feminine,W,152851
W,25270,19,normcore,M,184989
W,21122,80,powersuit,W,151029
T,21990,70,hippie,M,230789
W,00031,50,ivy,M,022032
W,30875,60,space,W,086573
W,65702,70,hippie,M,015179
W,15579,70,hippie,M,071661
W,02944,00,metrosexual,M,023346
W,43570,90,hiphop,W,099723
W,21162,60,minimal,W,142517
W,10149,50,classic,W,119646
W,04248,70,hippie,M,233875
W,21487,70,punk,W,115424
W,17524,00,metrosexual,M,213958
W,22717,60,popart,W,207805
W,36003,19,lounge,W,022881
W,10443,00,ecology,W,123025
W,38863,60,minimal,W,139865
W,04994,60,popart,W,014645
W,08511,80,bodyconscious,W,087455
W,00812,90,hiphop,M,088112
W,00474,60,mods,M,138360
W,26375,70,hippie,M,105142
W,02265,70,military,W,086524
W,09125,60,mods,M,094223
W,27819,70,hippie,M,146047
W,12569,50,ivy,M,070180
W,35813,70,military,W,104881
W,00530,10,sportivecasual,M,122205
W,03925,80,bodyconscious,W,130799
W,07365,19,normcore,M,118410
W,06786,70,hippie,M,027046
W,25518,60,mods,M,199252
W,00570,90,lingerie,W,064787
W,16016,70,hippie,M,092582
W,07450,50,feminine,W,116548
W,24347,00,metrosexual,M,228835
W,27913,00,metrosexual,M,140932
W,09760,60,mods,M,123129
W,60789,90,lingerie,W,097658
W,23900,50,ivy,M,044819
W,00007,60,mods,M,085854
W,12309,80,bold,M,021919
W,18483,70,hippie,W,078934
W,12744,50,ivy,M,154660
W,06046,10,sportivecasual,W,091489
W,12124,80,bold,M,017565
W,10621,80,bodyconscious,W,134786
W,01509,00,metrosexual,M,139700
W,14304,70,punk,W,080205
W,34024,10,sportivecasual,W,084442
W,08767,60,minimal,W,127586
W,00047,70,hippie,M,016137
W,05030,10,sportivecasual,W,104754
W,16031,80,bold,M,144651
W,21122,80,powersuit,W,110226
W,23904,50,ivy,M,156391
W,10455,60,space,W,105977
W,16414,70,hippie,M,145863
W,18618,80,powersuit,W,130733
W,24263,00,metrosexual,M,159202
W,24315,70,hippie,M,152387
W,17303,70,hippie,M,234256
W,29023,00,metrosexual,M,174492
W,00489,60,mods,M,087669
W,07286,70,hippie,M,108455
W,02444,70,punk,W,128382
W,01933,50,feminine,W,009517
W,03992,70,punk,W,126222
W,15468,00,metrosexual,M,094235
W,02588,70,hippie,W,128390
W,00107,00,metrosexual,M,120729
W,44736,90,kitsch,W,093557
W,16898,19,normcore,M,139710
W,15095,50,ivy,M,147553
W,15343,50,ivy,M,100091
W,18618,80,powersuit,W,075484
W,04444,90,hiphop,M,228636
W,07658,80,bodyconscious,W,130053
W,33901,90,kitsch,W,058441
W,15545,70,hippie,M,199270
W,19228,70,disco,W,129422
W,17815,00,metrosexual,M,001305
W,19413,00,oriental,W,130354
W,24846,80,bold,M,147856
W,17639,00,metrosexual,M,022567
W,13984,80,bodyconscious,W,130195
W,00153,60,minimal,W,125452
W,02435,70,punk,W,029867
W,04568,10,sportivecasual,M,069208
W,13756,80,bodyconscious,W,042677
W,02696,60,mods,M,056385
W,24773,80,bold,M,005882
W,13784,80,powersuit,W,100150
W,07364,00,metrosexual,M,207107
W,24250,90,hiphop,M,154530
W,14099,50,classic,W,090836
W,07759,00,cityglam,W,134623
W,24797,50,ivy,M,021444
W,42168,90,lingerie,W,152497
W,24845,80,bold,M,055677
W,14903,10,athleisure,W,135491
W,06806,90,hiphop,M,031933
W,07255,50,ivy,M,067609
W,62541,90,kitsch,W,226304
W,12828,50,ivy,M,100075
W,05508,10,sportivecasual,W,129572
W,06396,10,sportivecasual,W,117925
W,15236,60,mods,M,120516
W,08886,10,athleisure,W,126699
W,17807,10,sportivecasual,M,088525
W,12285,80,bold,M,066735
W,06213,90,hiphop,M,116866
W,30739,50,ivy,M,148742
W,04993,70,hippie,W,080289
W,10848,50,ivy,M,105090
W,12874,60,mods,M,037218
W,08104,90,hiphop,W,160568
W,16401,00,metrosexual,M,137652
W,15974,80,bold,M,053244
W,28917,00,metrosexual,M,038331
W,16716,00,metrosexual,M,120811
W,21565,70,disco,W,218242
W,19073,60,minimal,W,005955
W,15308,60,mods,M,114637
W,32800,60,mods,M,142500
W,10134,50,ivy,M,115712
W,15661,70,hippie,M,055651
W,18109,70,hippie,W,086557
W,13957,80,powersuit,W,106758
W,40860,70,punk,W,197780
W,14897,10,sportivecasual,W,085532
W,16903,60,mods,M,002409
W,07369,90,hiphop,M,216337
W,30875,60,space,W,149604
W,09861,10,sportivecasual,M,021225
W,02711,19,normcore,M,148185
W,15140,80,bold,M,030304
W,62457,80,powersuit,W,079775
W,20862,80,bold,M,185119
W,09250,50,ivy,M,142324
W,14178,70,hippie,W,012461
W,03227,70,hippie,W,059283
W,02424,50,feminine,W,116573
W,15172,00,metrosexual,M,038048
W,17495,90,hiphop,M,123191
W,15507,10,sportivecasual,M,146151
W,06318,50,classic,W,012090
W,19510,50,feminine,W,130050
W,16625,90,hiphop,M,132940
W,01116,50,feminine,W,130788
W,01853,60,mods,M,068890
W,08501,70,hippie,W,125294
W,17604,80,bold,M,094225
W,14443,10,sportivecasual,W,130779
W,33901,90,kitsch,W,203944
W,25832,19,normcore,M,154683
W,01563,10,sportivecasual,M,083564
W,21565,70,disco,W,076059
W,14647,60,minimal,W,123519
W,14273,80,bodyconscious,W,128037
W,25255,70,hippie,M,012652
W,09011,10,sportivecasual,W,126980
W,00474,60,mods,M,217780
W,04377,10,sportivecasual,M,125557
W,14938,19,genderless,W,124442
W,05034,10,sportivecasual,W,008529
W,26025,10,sportivecasual,M,117353
W,17310,70,hippie,M,044691
W,08708,10,sportivecasual,W,122505
W,15404,50,ivy,M,006642
W,10851,19,normcore,M,109603
W,23983,60,mods,M,151602
W,02232,70,hippie,W,027905
W,04335,19,normcore,M,087684
W,16515,10,sportivecasual,M,121567
W,51060,50,ivy,M,059062
W,33459,60,space,W,150636
W,14874,50,feminine,W,119655
W,05089,00,cityglam,W,124740
W,06231,90,hiphop,M,193309
W,05064,70,military,W,132371
W,07348,90,hiphop,M,091345
W,18889,19,genderless,W,013469
W,02258,00,ecology,W,121019
W,17414,70,hippie,M,059089
W,16383,70,hippie,M,012940
W,16762,00,metrosexual,M,117144
W,16352,00,metrosexual,M,145866
W,12099,80,bold,M,148364
W,09533,90,grunge,W,079430
W,17815,00,metrosexual,M,038164
W,02258,00,ecology,W,008996
W,19114,90,lingerie,W,119492
W,01571,10,sportivecasual,M,033763
W,26290,70,hippie,M,154883
W,10071,80,bold,M,186931
W,29598,80,bold,M,107110
W,02723,80,bold,M,067928
W,15645,70,hippie,M,135974
W,01208,10,athleisure,W,120970
W,51074,00,metrosexual,M,182658
W,04268,70,hippie,M,138072
W,24827,80,bold,M,148970
W,18335,00,oriental,W,133759
W,24628,70,hippie,M,200977
W,17361,80,bold,M,129527
W,15096,80,bold,M,115072
W,64047,10,sportivecasual,W,207943
W,19270,90,grunge,W,131587
W,15776,70,hippie,M,069211
W,15780,70,hippie,M,201988
W,29245,60,minimal,W,207838
W,02900,60,mods,M,212216
W,20944,80,powersuit,W,050380
W,13510,80,powersuit,W,009661
W,26486,00,ecology,W,115435
W,25080,70,hippie,M,108780
W,11169,19,normcore,W,118469
W,16677,70,hippie,M,059809
W,12171,80,bold,M,120817
W,24769,60,mods,M,076698
W,04840,50,feminine,W,132492
W,15635,70,hippie,M,101912
W,26178,19,normcore,M,177778
W,49650,70,hippie,W,193207
W,24454,90,hiphop,M,152764
W,25082,70,hippie,M,149862
W,17352,19,normcore,M,086168
W,10478,80,powersuit,W,119641
W,14062,60,minimal,W,031299
W,12577,00,metrosexual,M,144670
W,15745,80,bold,M,054543
W,04268,70,hippie,M,055862
W,17775,19,normcore,M,117138
W,15536,00,metrosexual,M,094260
W,02699,60,mods,M,146287
W,04216,19,normcore,M,083963
W,39793,80,powersuit,W,197765
W,19024,80,powersuit,W,129323
W,26296,70,hippie,M,196185
W,14930,50,classic,W,106747
W,17614,19,normcore,M,149900
W,19301,50,feminine,W,099761
W,02106,60,minimal,W,119922
W,42722,80,powersuit,W,077572
W,15462,70,hippie,M,116864
W,12904,50,ivy,M,135385
W,01367,50,classic,W,087069
W,16354,80,bold,M,077930
W,15343,50,ivy,M,000676
W,04372,10,sportivecasual,M,139626
W,16066,80,bold,M,075985
W,09273,90,hiphop,M,088523
W,26237,50,ivy,M,182786
W,04519,10,sportivecasual,M,038232
W,02881,10,sportivecasual,M,041210
W,10793,50,ivy,M,027202
W,17939,80,bold,M,006570
W,16702,00,metrosexual,M,144536
W,26453,70,hippie,M,145565
W,08246,80,bodyconscious,W,005371
W,19067,50,classic,W,024488
W,16715,00,metrosexual,M,075430
W,24491,70,hippie,M,147122
W,36393,70,hippie,W,203975
W,31845,00,metrosexual,M,203276
W,01550,60,mods,M,149977
W,15828,90,hiphop,M,095993
W,04826,60,minimal,W,122133
W,19556,60,space,W,133755
W,04996,90,kitsch,W,013125
W,06607,90,hiphop,M,028547
W,30739,50,ivy,M,157465
W,49650,70,hippie,W,049644
W,05580,10,sportivecasual,W,130255
W,06812,50,ivy,M,006659
W,04506,10,sportivecasual,M,020458
W,04555,00,metrosexual,M,025602
W,24180,60,mods,M,151994
W,06798,00,metrosexual,M,045493
W,01355,10,sportivecasual,W,022361
W,12834,19,normcore,M,142931
W,02816,60,mods,M,213977
W,00344,90,grunge,W,075188
W,58842,70,hippie,M,174212
W,24079,50,ivy,M,144348
W,24747,60,mods,M,142750
W,07277,60,mods,M,196541
W,14221,80,bodyconscious,W,092550
W,08595,80,bodyconscious,W,131866
W,30434,60,minimal,W,158656
W,58842,70,hippie,M,086250
W,15538,50,ivy,M,148361
W,14031,80,bodyconscious,W,128508
W,09157,60,mods,M,109248
W,06046,10,sportivecasual,W,111005
W,04825,50,classic,W,098343
W,00028,50,ivy,M,133127
W,07490,80,powersuit,W,132503
W,12904,50,ivy,M,116937
W,17273,19,normcore,M,118402
W,32445,60,mods,M,153144
W,16422,10,sportivecasual,M,132992
W,09813,90,hiphop,M,231590
W,44849,60,space,W,074719
W,00940,19,normcore,M,142789
W,10087,70,hippie,M,006536
W,07851,70,disco,W,012478
W,04895,50,classic,W,163849
T,07416,19,lounge,W,197760
T,00253,60,popart,W,144566
W,00344,90,grunge,W,012471
W,10278,00,oriental,W,106793
W,03412,50,classic,W,000041
W,04200,90,lingerie,W,013433
W,30875,60,space,W,171151
W,15769,00,metrosexual,M,077187
W,07123,70,hippie,M,121704
W,14872,80,powersuit,W,039077
W,06701,50,ivy,M,148095
W,34436,60,space,W,200576
W,12210,80,bold,M,186734
W,19690,70,hippie,W,123005
W,02710,50,ivy,M,021891
W,11613,90,kitsch,W,149322
W,12812,50,ivy,M,137814
W,21223,80,powersuit,W,158667
W,11984,00,oriental,W,131819
W,02739,50,ivy,M,044060
W,10183,00,oriental,W,101749
W,09136,60,mods,M,215482
W,10194,60,minimal,W,132411
W,15593,70,hippie,M,087679
W,24517,70,hippie,M,055552
W,17260,19,normcore,M,049403
