file_name,wt,image_id,time,style,gender
W_25391_00_metrosexual_M,W,25391,00,metrosexual,M
W_25828_10_sportivecasual_M,W,25828,10,sportivecasual,M
W_25065_10_sportivecasual_M,W,25065,10,sportivecasual,M
W_64955_50_ivy_M,W,64955,50,ivy,M
W_22368_70_disco_W,W,22368,70,disco,W
W_13734_50_feminine_W,W,13734,50,feminine,W
W_03086_60_minimal_W,W,03086,60,minimal,W
W_39793_80_powersuit_W,W,39793,80,powersuit,W
W_40361_90_kitsch_W,W,40361,90,kitsch,W
W_50265_19_normcore_W,W,50265,19,normcore,W
W_49853_00_oriental_W,W,49853,00,oriental,W
W_56334_10_sportivecasual_W,W,56334,10,sportivecasual,W
W_20369_90_lingerie_W,W,20369,90,lingerie,W
W_34989_90_hiphop_W,W,34989,90,hiphop,W
W_50288_10_sportivecasual_W,W,50288,10,sportivecasual,W
W_02232_70_hippie_W,W,02232,70,hippie,W
W_18759_50_feminine_W,W,18759,50,feminine,W
W_62525_90_hiphop_M,W,62525,90,hiphop,M
W_24832_80_bold_M,W,24832,80,bold,M
W_43737_80_powersuit_W,W,43737,80,powersuit,W
W_24217_70_hippie_M,W,24217,70,hippie,M
W_24151_60_mods_M,W,24151,60,mods,M
W_07112_90_hiphop_M,W,07112,90,hiphop,M
W_64254_19_normcore_M,W,64254,19,normcore,M
T_08306_10_sportivecasual_W,T,08306,10,sportivecasual,W
W_32565_19_normcore_M,W,32565,19,normcore,M
W_41279_19_genderless_W,W,41279,19,genderless,W
W_06785_50_ivy_M,W,06785,50,ivy,M
W_12268_80_bold_M,W,12268,80,bold,M
W_07198_10_sportivecasual_M,W,07198,10,sportivecasual,M
W_36856_60_minimal_W,W,36856,60,minimal,W
W_09239_19_normcore_M,W,09239,19,normcore,M
W_43040_70_punk_W,W,43040,70,punk,W
T_07416_19_lounge_W,T,07416,19,lounge,W
W_24968_60_mods_M,W,24968,60,mods,M
W_27138_60_mods_M,W,27138,60,mods,M
W_33015_19_normcore_M,W,33015,19,normcore,M
W_38656_10_sportivecasual_W,W,38656,10,sportivecasual,W
W_60553_00_cityglam_W,W,60553,00,cityglam,W
W_17172_19_normcore_M,W,17172,19,normcore,M
W_16523_19_normcore_M,W,16523,19,normcore,M
W_24629_00_metrosexual_M,W,24629,00,metrosexual,M
W_02678_50_ivy_M,W,02678,50,ivy,M
W_65268_90_hiphop_M,W,65268,90,hiphop,M
W_57822_90_hiphop_M,W,57822,90,hiphop,M
W_06691_10_sportivecasual_M,W,06691,10,sportivecasual,M
W_32870_90_hiphop_W,W,32870,90,hiphop,W
W_21565_70_disco_W,W,21565,70,disco,W
W_15891_80_bold_M,W,15891,80,bold,M
W_54465_80_bold_M,W,54465,80,bold,M
W_28693_10_sportivecasual_M,W,28693,10,sportivecasual,M
W_01670_10_sportivecasual_M,W,01670,10,sportivecasual,M
W_55196_10_sportivecasual_M,W,55196,10,sportivecasual,M
W_24103_50_ivy_M,W,24103,50,ivy,M
W_02244_60_space_W,W,02244,60,space,W
W_02931_00_metrosexual_M,W,02931,00,metrosexual,M
W_25721_90_hiphop_M,W,25721,90,hiphop,M
W_36907_19_genderless_W,W,36907,19,genderless,W
W_15782_70_hippie_M,W,15782,70,hippie,M
W_49510_00_metrosexual_M,W,49510,00,metrosexual,M
W_23922_50_ivy_M,W,23922,50,ivy,M
W_36601_19_normcore_W,W,36601,19,normcore,W
W_15400_60_mods_M,W,15400,60,mods,M
W_28911_10_sportivecasual_M,W,28911,10,sportivecasual,M
W_04684_90_hiphop_M,W,04684,90,hiphop,M
W_42722_80_powersuit_W,W,42722,80,powersuit,W
W_16084_80_bold_M,W,16084,80,bold,M
W_24268_00_metrosexual_M,W,24268,00,metrosexual,M
W_29918_19_normcore_M,W,29918,19,normcore,M
W_41732_00_cityglam_W,W,41732,00,cityglam,W
T_09557_00_ecology_W,T,09557,00,ecology,W
W_26910_19_normcore_W,W,26910,19,normcore,W
W_61279_00_ecology_W,W,61279,00,ecology,W
W_13376_50_feminine_W,W,13376,50,feminine,W
W_13955_60_minimal_W,W,13955,60,minimal,W
W_07215_19_normcore_M,W,07215,19,normcore,M
W_00729_10_sportivecasual_W,W,00729,10,sportivecasual,W
W_49351_10_sportivecasual_W,W,49351,10,sportivecasual,W
W_04208_50_ivy_M,W,04208,50,ivy,M
W_03996_70_punk_W,W,03996,70,punk,W
W_12092_80_bold_M,W,12092,80,bold,M
W_01571_10_sportivecasual_M,W,01571,10,sportivecasual,M
W_06015_80_powersuit_W,W,06015,80,powersuit,W
W_09410_90_lingerie_W,W,09410,90,lingerie,W
W_15884_80_bold_M,W,15884,80,bold,M
W_10826_60_mods_M,W,10826,60,mods,M
W_01380_10_sportivecasual_W,W,01380,10,sportivecasual,W
W_11659_50_feminine_W,W,11659,50,feminine,W
W_04655_10_sportivecasual_M,W,04655,10,sportivecasual,M
W_12084_80_bold_M,W,12084,80,bold,M
W_04286_70_hippie_M,W,04286,70,hippie,M
W_26486_00_ecology_W,W,26486,00,ecology,W
W_05909_10_sportivecasual_M,W,05909,10,sportivecasual,M
W_41158_10_sportivecasual_W,W,41158,10,sportivecasual,W
W_14099_50_classic_W,W,14099,50,classic,W
W_09076_19_normcore_W,W,09076,19,normcore,W
W_14216_10_sportivecasual_W,W,14216,10,sportivecasual,W
W_11220_50_feminine_W,W,11220,50,feminine,W
W_03517_19_normcore_W,W,03517,19,normcore,W
W_17808_10_sportivecasual_M,W,17808,10,sportivecasual,M
W_12119_80_bold_M,W,12119,80,bold,M
W_07883_19_normcore_W,W,07883,19,normcore,W
W_22328_80_bodyconscious_W,W,22328,80,bodyconscious,W
W_01610_90_hiphop_M,W,01610,90,hiphop,M
W_00848_19_normcore_M,W,00848,19,normcore,M
W_14221_80_bodyconscious_W,W,14221,80,bodyconscious,W
W_16832_60_mods_M,W,16832,60,mods,M
W_20774_19_normcore_W,W,20774,19,normcore,W
W_44038_60_minimal_W,W,44038,60,minimal,W
W_06817_19_normcore_M,W,06817,19,normcore,M
W_17543_80_bold_M,W,17543,80,bold,M
W_06631_19_normcore_M,W,06631,19,normcore,M
W_04928_50_feminine_W,W,04928,50,feminine,W
W_01576_19_normcore_M,W,01576,19,normcore,M
W_13305_80_powersuit_W,W,13305,80,powersuit,W
W_14299_70_disco_W,W,14299,70,disco,W
W_13511_50_feminine_W,W,13511,50,feminine,W
W_19433_00_oriental_W,W,19433,00,oriental,W
W_15442_70_hippie_M,W,15442,70,hippie,M
W_04555_00_metrosexual_M,W,04555,00,metrosexual,M
W_12124_80_bold_M,W,12124,80,bold,M
W_07964_70_military_W,W,07964,70,military,W
W_39589_10_sportivecasual_W,W,39589,10,sportivecasual,W
W_44650_90_kitsch_W,W,44650,90,kitsch,W
W_04475_19_normcore_M,W,04475,19,normcore,M
W_10112_50_ivy_M,W,10112,50,ivy,M
W_12298_70_hippie_M,W,12298,70,hippie,M
W_25080_70_hippie_M,W,25080,70,hippie,M
W_15120_60_mods_M,W,15120,60,mods,M
W_48367_90_grunge_W,W,48367,90,grunge,W
W_19820_50_feminine_W,W,19820,50,feminine,W
W_00517_70_hippie_M,W,00517,70,hippie,M
W_11067_00_metrosexual_M,W,11067,00,metrosexual,M
W_01178_00_oriental_W,W,01178,00,oriental,W
W_01617_19_normcore_M,W,01617,19,normcore,M
W_12881_90_hiphop_M,W,12881,90,hiphop,M
W_03771_00_oriental_W,W,03771,00,oriental,W
W_09785_19_normcore_M,W,09785,19,normcore,M
W_23200_80_powersuit_W,W,23200,80,powersuit,W
W_16151_60_mods_M,W,16151,60,mods,M
W_07211_00_metrosexual_M,W,07211,00,metrosexual,M
W_09755_00_ecology_W,W,09755,00,ecology,W
W_17476_60_mods_M,W,17476,60,mods,M
W_04526_00_metrosexual_M,W,04526,00,metrosexual,M
W_10071_80_bold_M,W,10071,80,bold,M
W_39449_80_powersuit_W,W,39449,80,powersuit,W
W_14570_60_minimal_W,W,14570,60,minimal,W
W_44666_70_punk_W,W,44666,70,punk,W
W_15486_00_metrosexual_M,W,15486,00,metrosexual,M
W_21487_70_punk_W,W,21487,70,punk,W
W_04469_90_hiphop_M,W,04469,90,hiphop,M
W_00351_70_hippie_W,W,00351,70,hippie,W
W_16502_90_hiphop_M,W,16502,90,hiphop,M
W_09079_60_popart_W,W,09079,60,popart,W
W_15595_00_metrosexual_M,W,15595,00,metrosexual,M
W_08869_10_sportivecasual_W,W,08869,10,sportivecasual,W
W_06894_19_normcore_M,W,06894,19,normcore,M
W_12170_80_bold_M,W,12170,80,bold,M
W_04335_19_normcore_M,W,04335,19,normcore,M
W_06709_19_normcore_M,W,06709,19,normcore,M
W_23026_70_hippie_W,W,23026,70,hippie,W
W_44849_60_space_W,W,44849,60,space,W
W_00026_10_sportivecasual_M,W,00026,10,sportivecasual,M
W_34240_10_athleisure_W,W,34240,10,athleisure,W
W_12476_90_hiphop_M,W,12476,90,hiphop,M
W_14386_80_powersuit_W,W,14386,80,powersuit,W
W_16694_00_metrosexual_M,W,16694,00,metrosexual,M
W_42705_70_disco_W,W,42705,70,disco,W
W_36003_19_lounge_W,W,36003,19,lounge,W
W_40825_10_sportivecasual_W,W,40825,10,sportivecasual,W
W_09760_60_mods_M,W,09760,60,mods,M
W_10902_90_lingerie_W,W,10902,90,lingerie,W
W_12487_90_hiphop_M,W,12487,90,hiphop,M
W_19553_00_ecology_W,W,19553,00,ecology,W
W_15732_00_metrosexual_M,W,15732,00,metrosexual,M
W_18986_90_kitsch_W,W,18986,90,kitsch,W
W_00803_50_ivy_M,W,00803,50,ivy,M
W_31252_00_ecology_W,W,31252,00,ecology,W
W_03945_50_classic_W,W,03945,50,classic,W
W_03000_19_normcore_M,W,03000,19,normcore,M
W_46274_19_genderless_W,W,46274,19,genderless,W
W_16069_00_metrosexual_M,W,16069,00,metrosexual,M
W_30582_00_ecology_W,W,30582,00,ecology,W
W_16716_00_metrosexual_M,W,16716,00,metrosexual,M
W_07408_90_lingerie_W,W,07408,90,lingerie,W
W_01428_10_sportivecasual_M,W,01428,10,sportivecasual,M
W_18097_90_kitsch_W,W,18097,90,kitsch,W
W_04733_90_hiphop_M,W,04733,90,hiphop,M
W_11141_19_normcore_M,W,11141,19,normcore,M
W_44736_90_kitsch_W,W,44736,90,kitsch,W
W_05458_10_athleisure_W,W,05458,10,athleisure,W
W_04482_10_sportivecasual_M,W,04482,10,sportivecasual,M
W_09499_19_normcore_W,W,09499,19,normcore,W
W_24725_00_metrosexual_M,W,24725,00,metrosexual,M
W_11985_00_oriental_W,W,11985,00,oriental,W
W_10134_50_ivy_M,W,10134,50,ivy,M
W_18743_19_normcore_W,W,18743,19,normcore,W
W_22717_60_popart_W,W,22717,60,popart,W
W_12171_80_bold_M,W,12171,80,bold,M
W_13343_50_feminine_W,W,13343,50,feminine,W
W_15207_60_mods_M,W,15207,60,mods,M
W_01549_50_ivy_M,W,01549,50,ivy,M
W_03944_90_hiphop_W,W,03944,90,hiphop,W
W_15942_80_bold_M,W,15942,80,bold,M
W_01853_60_mods_M,W,01853,60,mods,M
W_00489_60_mods_M,W,00489,60,mods,M
W_01911_70_hippie_W,W,01911,70,hippie,W
W_15565_70_hippie_M,W,15565,70,hippie,M
W_09497_50_feminine_W,W,09497,50,feminine,W
W_06402_80_powersuit_W,W,06402,80,powersuit,W
W_19273_00_ecology_W,W,19273,00,ecology,W
W_32747_70_military_W,W,32747,70,military,W
W_12994_19_genderless_W,W,12994,19,genderless,W
W_17303_70_hippie_M,W,17303,70,hippie,M
W_30875_60_space_W,W,30875,60,space,W
W_12658_00_metrosexual_M,W,12658,00,metrosexual,M
W_22330_19_normcore_W,W,22330,19,normcore,W
W_22350_19_lounge_W,W,22350,19,lounge,W
W_15593_70_hippie_M,W,15593,70,hippie,M
W_44256_90_kitsch_W,W,44256,90,kitsch,W
W_10577_70_disco_W,W,10577,70,disco,W
W_15503_70_hippie_M,W,15503,70,hippie,M
W_17288_19_normcore_M,W,17288,19,normcore,M
W_00152_50_feminine_W,W,00152,50,feminine,W
W_02715_70_hippie_M,W,02715,70,hippie,M
W_06558_60_mods_M,W,06558,60,mods,M
W_01236_10_sportivecasual_W,W,01236,10,sportivecasual,W
W_04573_10_sportivecasual_M,W,04573,10,sportivecasual,M
W_06563_70_hippie_M,W,06563,70,hippie,M
W_17418_19_normcore_M,W,17418,19,normcore,M
W_12581_70_hippie_M,W,12581,70,hippie,M
W_22563_80_powersuit_W,W,22563,80,powersuit,W
W_49347_80_powersuit_W,W,49347,80,powersuit,W
W_04398_19_normcore_M,W,04398,19,normcore,M
W_06926_90_hiphop_M,W,06926,90,hiphop,M
W_16397_10_sportivecasual_M,W,16397,10,sportivecasual,M
W_10058_60_mods_M,W,10058,60,mods,M
W_03510_60_minimal_W,W,03510,60,minimal,W
W_28066_80_bodyconscious_W,W,28066,80,bodyconscious,W
W_24212_70_hippie_M,W,24212,70,hippie,M
W_38394_19_normcore_W,W,38394,19,normcore,W
W_04541_10_sportivecasual_M,W,04541,10,sportivecasual,M
W_01268_19_normcore_W,W,01268,19,normcore,W
W_32578_90_hiphop_M,W,32578,90,hiphop,M
W_02736_60_mods_M,W,02736,60,mods,M
W_10684_19_genderless_W,W,10684,19,genderless,W
W_24530_70_hippie_M,W,24530,70,hippie,M
W_25421_90_hiphop_M,W,25421,90,hiphop,M
W_31914_19_normcore_M,W,31914,19,normcore,M
W_02852_10_sportivecasual_M,W,02852,10,sportivecasual,M
W_01803_19_normcore_M,W,01803,19,normcore,M
W_25097_10_sportivecasual_M,W,25097,10,sportivecasual,M
W_25518_60_mods_M,W,25518,60,mods,M
W_07450_50_feminine_W,W,07450,50,feminine,W
W_31925_00_metrosexual_M,W,31925,00,metrosexual,M
W_06798_00_metrosexual_M,W,06798,00,metrosexual,M
W_31120_90_hiphop_M,W,31120,90,hiphop,M
W_00882_19_normcore_M,W,00882,19,normcore,M
W_16710_00_metrosexual_M,W,16710,00,metrosexual,M
W_26324_70_hippie_M,W,26324,70,hippie,M
W_36967_10_sportivecasual_M,W,36967,10,sportivecasual,M
W_24543_70_hippie_M,W,24543,70,hippie,M
W_24765_60_mods_M,W,24765,60,mods,M
W_16259_80_bold_M,W,16259,80,bold,M
W_24958_90_hiphop_M,W,24958,90,hiphop,M
W_16906_10_sportivecasual_M,W,16906,10,sportivecasual,M
W_01799_00_metrosexual_M,W,01799,00,metrosexual,M
W_06553_50_ivy_M,W,06553,50,ivy,M
W_33184_00_metrosexual_M,W,33184,00,metrosexual,M
W_30559_50_ivy_M,W,30559,50,ivy,M
W_28379_10_sportivecasual_M,W,28379,10,sportivecasual,M
W_15815_70_hippie_M,W,15815,70,hippie,M
W_31984_10_sportivecasual_M,W,31984,10,sportivecasual,M
W_01729_90_hiphop_M,W,01729,90,hiphop,M
W_00041_70_hippie_M,W,00041,70,hippie,M
W_25285_90_hiphop_M,W,25285,90,hiphop,M
W_25748_90_hiphop_M,W,25748,90,hiphop,M
W_24577_80_bold_M,W,24577,80,bold,M
W_34004_80_bold_M,W,34004,80,bold,M
W_24122_50_ivy_M,W,24122,50,ivy,M
W_06507_50_ivy_M,W,06507,50,ivy,M
W_24275_00_metrosexual_M,W,24275,00,metrosexual,M
W_24982_90_hiphop_M,W,24982,90,hiphop,M
W_24728_60_mods_M,W,24728,60,mods,M
W_16007_70_hippie_M,W,16007,70,hippie,M
W_15631_80_bold_M,W,15631,80,bold,M
W_06814_60_mods_M,W,06814,60,mods,M
W_09259_90_hiphop_M,W,09259,90,hiphop,M
W_25766_00_metrosexual_M,W,25766,00,metrosexual,M
W_10073_70_hippie_M,W,10073,70,hippie,M
W_13394_60_minimal_W,W,13394,60,minimal,W
W_29873_19_normcore_M,W,29873,19,normcore,M
W_26053_10_sportivecasual_M,W,26053,10,sportivecasual,M
W_01899_10_sportivecasual_W,W,01899,10,sportivecasual,W
W_00031_50_ivy_M,W,00031,50,ivy,M
W_26438_19_normcore_M,W,26438,19,normcore,M
W_24827_80_bold_M,W,24827,80,bold,M
W_31489_80_bold_M,W,31489,80,bold,M
W_25949_19_normcore_M,W,25949,19,normcore,M
W_11710_90_grunge_W,W,11710,90,grunge,W
W_28992_90_hiphop_M,W,28992,90,hiphop,M
W_07997_19_normcore_W,W,07997,19,normcore,W
W_00935_10_sportivecasual_M,W,00935,10,sportivecasual,M
W_26292_90_hiphop_M,W,26292,90,hiphop,M
W_14866_50_classic_W,W,14866,50,classic,W
W_04692_90_hiphop_M,W,04692,90,hiphop,M
W_13278_19_normcore_W,W,13278,19,normcore,W
W_24986_90_hiphop_M,W,24986,90,hiphop,M
W_26962_90_hiphop_M,W,26962,90,hiphop,M
W_31434_19_normcore_M,W,31434,19,normcore,M
W_28801_19_normcore_M,W,28801,19,normcore,M
W_17470_19_normcore_M,W,17470,19,normcore,M
W_16223_80_bold_M,W,16223,80,bold,M
W_30998_19_normcore_M,W,30998,19,normcore,M
W_15545_70_hippie_M,W,15545,70,hippie,M
W_13363_80_powersuit_W,W,13363,80,powersuit,W
W_25206_80_bold_M,W,25206,80,bold,M
W_24557_19_normcore_M,W,24557,19,normcore,M
W_05163_90_grunge_W,W,05163,90,grunge,W
W_10848_50_ivy_M,W,10848,50,ivy,M
W_14615_90_kitsch_W,W,14615,90,kitsch,W
W_24661_60_mods_M,W,24661,60,mods,M
W_24573_00_metrosexual_M,W,24573,00,metrosexual,M
W_12148_80_bold_M,W,12148,80,bold,M
W_11415_00_ecology_W,W,11415,00,ecology,W
W_01796_00_metrosexual_M,W,01796,00,metrosexual,M
W_06448_10_sportivecasual_W,W,06448,10,sportivecasual,W
W_29258_80_bold_M,W,29258,80,bold,M
W_02888_10_sportivecasual_M,W,02888,10,sportivecasual,M
W_17777_19_normcore_M,W,17777,19,normcore,M
W_27182_10_sportivecasual_M,W,27182,10,sportivecasual,M
W_27709_00_metrosexual_M,W,27709,00,metrosexual,M
W_07025_10_sportivecasual_M,W,07025,10,sportivecasual,M
W_27033_80_bold_M,W,27033,80,bold,M
W_04537_19_normcore_M,W,04537,19,normcore,M
W_16130_10_sportivecasual_M,W,16130,10,sportivecasual,M
W_23916_19_normcore_M,W,23916,19,normcore,M
W_26316_19_normcore_M,W,26316,19,normcore,M
W_03624_10_sportivecasual_W,W,03624,10,sportivecasual,W
W_15217_00_metrosexual_M,W,15217,00,metrosexual,M
W_26387_90_hiphop_M,W,26387,90,hiphop,M
W_24142_60_mods_M,W,24142,60,mods,M
W_25106_00_metrosexual_M,W,25106,00,metrosexual,M
W_24690_80_bold_M,W,24690,80,bold,M
W_32045_50_ivy_M,W,32045,50,ivy,M
W_32159_19_normcore_M,W,32159,19,normcore,M
W_24080_00_metrosexual_M,W,24080,00,metrosexual,M
W_16293_80_bold_M,W,16293,80,bold,M
W_32384_00_metrosexual_M,W,32384,00,metrosexual,M
W_13863_60_minimal_W,W,13863,60,minimal,W
W_09486_70_punk_W,W,09486,70,punk,W
W_25255_70_hippie_M,W,25255,70,hippie,M
W_05880_60_mods_M,W,05880,60,mods,M
W_15820_70_hippie_M,W,15820,70,hippie,M
W_27848_50_ivy_M,W,27848,50,ivy,M
W_32131_50_ivy_M,W,32131,50,ivy,M
W_32830_80_bold_M,W,32830,80,bold,M
W_26499_19_normcore_M,W,26499,19,normcore,M
W_26025_10_sportivecasual_M,W,26025,10,sportivecasual,M
W_07324_50_ivy_M,W,07324,50,ivy,M
W_13137_60_minimal_W,W,13137,60,minimal,W
W_24816_80_bold_M,W,24816,80,bold,M
W_06755_00_metrosexual_M,W,06755,00,metrosexual,M
W_02424_50_feminine_W,W,02424,50,feminine,W
W_11804_00_oriental_W,W,11804,00,oriental,W
W_24758_50_ivy_M,W,24758,50,ivy,M
W_12812_50_ivy_M,W,12812,50,ivy,M
W_31694_90_hiphop_M,W,31694,90,hiphop,M
W_17311_60_mods_M,W,17311,60,mods,M
W_25660_10_sportivecasual_M,W,25660,10,sportivecasual,M
W_20317_60_mods_M,W,20317,60,mods,M
W_08593_00_cityglam_W,W,08593,00,cityglam,W
W_28443_10_sportivecasual_M,W,28443,10,sportivecasual,M
W_25364_19_normcore_M,W,25364,19,normcore,M
W_27840_80_bold_M,W,27840,80,bold,M
W_31790_00_metrosexual_M,W,31790,00,metrosexual,M
W_19221_19_normcore_W,W,19221,19,normcore,W
W_29046_90_hiphop_M,W,29046,90,hiphop,M
W_32500_19_normcore_M,W,32500,19,normcore,M
W_32756_00_metrosexual_M,W,32756,00,metrosexual,M
W_08866_10_sportivecasual_W,W,08866,10,sportivecasual,W
W_30753_50_ivy_M,W,30753,50,ivy,M
W_28726_19_normcore_M,W,28726,19,normcore,M
W_06805_90_hiphop_M,W,06805,90,hiphop,M
W_19628_90_lingerie_W,W,19628,90,lingerie,W
W_09256_90_hiphop_M,W,09256,90,hiphop,M
W_10076_50_ivy_M,W,10076,50,ivy,M
W_10880_60_minimal_W,W,10880,60,minimal,W
W_33251_19_normcore_M,W,33251,19,normcore,M
W_27319_10_sportivecasual_M,W,27319,10,sportivecasual,M
W_32994_10_sportivecasual_M,W,32994,10,sportivecasual,M
W_17158_60_mods_M,W,17158,60,mods,M
W_24627_80_bold_M,W,24627,80,bold,M
W_07839_70_hippie_W,W,07839,70,hippie,W
W_24111_70_hippie_M,W,24111,70,hippie,M
W_26375_70_hippie_M,W,26375,70,hippie,M
W_13186_80_powersuit_W,W,13186,80,powersuit,W
W_26157_19_normcore_M,W,26157,19,normcore,M
W_25934_90_hiphop_M,W,25934,90,hiphop,M
W_28741_19_normcore_M,W,28741,19,normcore,M
W_15182_10_sportivecasual_M,W,15182,10,sportivecasual,M
W_24768_80_bold_M,W,24768,80,bold,M
W_24216_19_normcore_M,W,24216,19,normcore,M
W_17535_70_hippie_M,W,17535,70,hippie,M
T_21991_70_hippie_M,T,21991,70,hippie,M
W_06801_10_sportivecasual_M,W,06801,10,sportivecasual,M
W_14814_19_normcore_W,W,14814,19,normcore,W
W_15960_50_ivy_M,W,15960,50,ivy,M
W_01837_10_sportivecasual_M,W,01837,10,sportivecasual,M
W_60191_10_sportivecasual_M,W,60191,10,sportivecasual,M
W_52583_50_ivy_M,W,52583,50,ivy,M
W_71923_60_mods_M,W,71923,60,mods,M
W_02150_19_normcore_W,W,02150,19,normcore,W
W_13036_80_powersuit_W,W,13036,80,powersuit,W
W_14784_60_minimal_W,W,14784,60,minimal,W
W_18949_70_disco_W,W,18949,70,disco,W
W_06433_19_lounge_W,W,06433,19,lounge,W
T_17801_19_normcore_M,T,17801,19,normcore,M
W_09594_70_hippie_W,W,09594,70,hippie,W
W_26968_90_hiphop_M,W,26968,90,hiphop,M
W_17365_90_hiphop_M,W,17365,90,hiphop,M
W_16769_60_mods_M,W,16769,60,mods,M
W_14938_19_genderless_W,W,14938,19,genderless,W
W_60183_10_sportivecasual_M,W,60183,10,sportivecasual,M
W_02234_19_lounge_W,W,02234,19,lounge,W
W_71920_60_mods_M,W,71920,60,mods,M
W_03643_00_cityglam_W,W,03643,00,cityglam,W
W_03796_80_bodyconscious_W,W,03796,80,bodyconscious,W
W_10523_00_ecology_W,W,10523,00,ecology,W
W_18992_70_military_W,W,18992,70,military,W
W_09765_50_ivy_M,W,09765,50,ivy,M
W_11983_90_kitsch_W,W,11983,90,kitsch,W
W_06920_00_metrosexual_M,W,06920,00,metrosexual,M
W_02095_60_popart_W,W,02095,60,popart,W
W_01395_10_athleisure_W,W,01395,10,athleisure,W
W_71933_60_mods_M,W,71933,60,mods,M
W_19512_70_hippie_W,W,19512,70,hippie,W
W_06836_00_metrosexual_M,W,06836,00,metrosexual,M
W_04002_19_normcore_W,W,04002,19,normcore,W
W_06439_50_feminine_W,W,06439,50,feminine,W
W_13230_19_genderless_W,W,13230,19,genderless,W
W_07906_00_ecology_W,W,07906,00,ecology,W
W_06049_10_athleisure_W,W,06049,10,athleisure,W
W_06547_00_metrosexual_M,W,06547,00,metrosexual,M
W_02274_10_sportivecasual_W,W,02274,10,sportivecasual,W
W_14147_70_disco_W,W,14147,70,disco,W
W_17945_10_sportivecasual_M,W,17945,10,sportivecasual,M
W_11602_19_normcore_W,W,11602,19,normcore,W
W_01805_70_hippie_M,W,01805,70,hippie,M
W_12613_70_hippie_M,W,12613,70,hippie,M
W_13450_80_powersuit_W,W,13450,80,powersuit,W
W_01559_10_sportivecasual_M,W,01559,10,sportivecasual,M
W_03060_50_feminine_W,W,03060,50,feminine,W
T_17800_19_normcore_M,T,17800,19,normcore,M
W_71922_60_mods_M,W,71922,60,mods,M
W_04825_50_classic_W,W,04825,50,classic,W
W_01367_50_classic_W,W,01367,50,classic,W
T_21987_70_hippie_M,T,21987,70,hippie,M
W_02023_80_bodyconscious_W,W,02023,80,bodyconscious,W
W_08104_90_hiphop_W,W,08104,90,hiphop,W
W_26963_90_hiphop_M,W,26963,90,hiphop,M
W_10803_80_bold_M,W,10803,80,bold,M
W_71935_60_mods_M,W,71935,60,mods,M
W_07717_90_kitsch_W,W,07717,90,kitsch,W
W_00101_19_normcore_M,W,00101,19,normcore,M
W_14937_60_minimal_W,W,14937,60,minimal,W
W_08246_80_bodyconscious_W,W,08246,80,bodyconscious,W
T_17797_19_normcore_M,T,17797,19,normcore,M
W_14700_50_feminine_W,W,14700,50,feminine,W
W_71934_60_mods_M,W,71934,60,mods,M
T_21990_70_hippie_M,T,21990,70,hippie,M
W_06105_10_sportivecasual_W,W,06105,10,sportivecasual,W
W_08810_10_sportivecasual_W,W,08810,10,sportivecasual,W
W_13625_70_punk_W,W,13625,70,punk,W
T_17798_19_normcore_M,T,17798,19,normcore,M
W_12252_80_bold_M,W,12252,80,bold,M
W_16435_10_sportivecasual_M,W,16435,10,sportivecasual,M
W_06771_90_hiphop_M,W,06771,90,hiphop,M
W_09799_19_normcore_M,W,09799,19,normcore,M
T_21992_70_hippie_M,T,21992,70,hippie,M
W_07074_00_metrosexual_M,W,07074,00,metrosexual,M
W_07578_19_lounge_W,W,07578,19,lounge,W
W_11626_60_minimal_W,W,11626,60,minimal,W
W_18737_50_feminine_W,W,18737,50,feminine,W
W_05120_50_classic_W,W,05120,50,classic,W
W_09531_80_bodyconscious_W,W,09531,80,bodyconscious,W
W_06457_00_ecology_W,W,06457,00,ecology,W
T_17799_19_normcore_M,T,17799,19,normcore,M
W_26992_90_hiphop_M,W,26992,90,hiphop,M
W_71921_60_mods_M,W,71921,60,mods,M
W_01374_50_feminine_W,W,01374,50,feminine,W
W_19522_00_ecology_W,W,19522,00,ecology,W
W_14544_00_cityglam_W,W,14544,00,cityglam,W
W_18545_19_normcore_M,W,18545,19,normcore,M
W_09620_70_hippie_W,W,09620,70,hippie,W
W_04740_00_metrosexual_M,W,04740,00,metrosexual,M
W_60188_10_sportivecasual_M,W,60188,10,sportivecasual,M
W_10984_50_feminine_W,W,10984,50,feminine,W
W_19622_90_lingerie_W,W,19622,90,lingerie,W
W_00889_19_normcore_M,W,00889,19,normcore,M
W_00366_60_minimal_W,W,00366,60,minimal,W
W_18366_70_disco_W,W,18366,70,disco,W
W_03268_80_powersuit_W,W,03268,80,powersuit,W
W_15639_90_hiphop_M,W,15639,90,hiphop,M
W_00728_19_normcore_W,W,00728,19,normcore,W
W_18911_50_feminine_W,W,18911,50,feminine,W
W_13676_19_normcore_W,W,13676,19,normcore,W
W_05558_10_sportivecasual_W,W,05558,10,sportivecasual,W
W_01951_90_hiphop_W,W,01951,90,hiphop,W
W_11538_90_kitsch_W,W,11538,90,kitsch,W
W_04248_70_hippie_M,W,04248,70,hippie,M
W_12464_19_normcore_M,W,12464,19,normcore,M
W_17741_80_bold_M,W,17741,80,bold,M
W_26967_90_hiphop_M,W,26967,90,hiphop,M
W_02444_70_punk_W,W,02444,70,punk,W
W_11637_90_kitsch_W,W,11637,90,kitsch,W
